Index,Unique_URLS,Total_Number_Requests,Total_Server_OK_Requests,Total_Server_Error_Requests,Total_Client_Eror_Requests,Country
12541,1,4,4,0,0,DE
12542,1,4,4,0,0,DE
12543,1,4,4,0,0,DE
12544,2,4,4,0,0,DE
12545,1,4,4,0,0,DE
12546,1,4,4,0,0,DE
12547,2,4,4,0,0,DE
12548,1,4,4,0,0,DE
12549,1,4,4,0,0,DE
12550,1,4,4,0,0,DE
12551,1,4,4,0,0,DE
12552,3,4,4,0,0,DE
12553,1,4,4,0,0,DE
12554,1,4,4,0,0,DE
12555,1,4,4,0,0,DE
12556,1,4,4,0,0,DE
12557,1,4,4,0,0,DE
12558,1,4,4,0,0,DE
12559,1,4,4,0,0,DE
12560,1,4,4,0,0,DE
12561,1,4,4,0,0,DE
12562,2,4,4,0,0,DE
12563,1,4,4,0,0,DE
12564,1,4,4,0,0,DE
12565,1,4,4,0,0,DE
12566,1,4,4,0,0,DE
12567,1,4,4,0,0,DE
12568,1,4,4,0,0,DE
12569,2,4,4,0,0,DE
12570,1,4,4,0,0,DE
12571,1,4,4,0,0,DE
12572,1,4,4,0,0,DE
12573,1,4,4,0,0,DE
12574,1,4,4,0,0,DE
12575,1,4,4,0,0,DE
12576,1,4,4,0,0,DE
12577,1,4,4,0,0,DE
12578,1,4,4,0,0,GB
12579,3,4,2,0,2,CH
12580,2,4,1,0,0,ES
12581,2,4,1,0,0,ES
12582,3,4,2,0,0,ES
12583,3,4,4,0,0,RU
12584,1,4,0,0,0,IS
12585,1,4,0,0,0,IS
12586,2,4,4,0,0,IS
12587,2,4,2,0,0,IS
12588,1,4,0,0,0,IS
12589,2,4,4,0,0,IS
12590,1,4,0,0,0,IS
12591,1,4,3,0,0,IS
12592,2,4,0,0,0,IS
12593,2,4,2,0,0,IS
12594,1,4,0,0,0,IS
12595,1,4,0,0,0,IS
12596,1,4,0,0,0,IS
12597,1,4,0,0,0,IS
12598,1,4,0,0,0,IS
12599,1,4,0,0,0,IS
12600,1,4,0,0,0,IS
12601,1,4,0,0,0,IS
12602,1,4,0,0,0,IS
12603,1,4,0,0,0,IS
12604,2,4,4,0,0,IS
12605,1,4,0,0,0,IS
12606,1,4,0,0,0,IS
12607,1,4,0,0,0,IS
12608,1,4,0,0,0,IS
12609,1,4,0,0,0,IS
12610,1,4,0,0,0,IS
12611,1,4,0,0,0,IS
12612,1,4,0,0,0,IS
12613,1,4,0,0,0,IS
12614,1,4,0,0,0,IS
12615,1,4,0,0,0,IS
12616,1,4,0,0,0,IS
12617,1,4,0,0,0,IS
12618,1,4,0,0,0,IS
12619,1,4,0,0,0,IS
12620,2,4,3,0,0,IS
12621,1,4,0,0,0,IS
12622,2,4,4,0,0,IS
12623,1,4,0,0,0,IS
12624,2,4,2,0,0,IS
12625,1,4,0,0,0,IS
12626,1,4,0,0,0,IS
12627,2,4,4,0,0,IS
12628,2,4,2,0,0,IS
12629,2,4,1,0,0,IS
12630,1,4,0,0,0,NL
12631,3,4,2,0,0,NL
12632,1,4,0,0,0,NL
12633,1,4,0,0,0,NL
12634,1,4,0,0,0,NL
12635,1,4,0,0,0,NL
12636,1,4,0,0,0,NL
12637,1,4,0,0,0,NL
12638,1,4,0,0,0,NL
12639,2,4,1,0,0,NL
12640,1,4,0,0,0,NL
12641,2,4,2,0,0,NL
12642,1,4,0,0,0,NL
12643,1,4,0,0,0,NL
12644,2,4,1,0,0,NL
12645,1,4,0,0,0,NL
12646,1,4,0,0,0,NL
12647,1,4,0,0,0,NL
12648,1,4,0,0,0,NL
12649,1,4,0,0,0,NL
12650,1,4,0,0,0,NL
12651,1,4,0,0,0,NL
12652,1,4,0,0,0,NL
12653,1,4,0,0,0,NL
12654,1,4,0,0,0,NL
12655,1,4,0,0,0,NL
12656,1,4,0,0,0,NL
12657,1,4,0,0,0,NL
12658,1,4,0,0,0,NL
12659,1,4,0,0,0,NL
12660,1,4,0,0,0,NL
12661,4,4,3,0,0,NL
12662,1,4,0,0,0,NL
12663,1,4,0,0,0,NL
12664,1,4,0,0,0,NL
12665,1,4,0,0,0,NL
12666,1,4,0,0,0,NL
12667,1,4,0,0,0,NL
12668,1,4,4,0,0,GB
12669,2,4,4,0,0,GR
12670,2,4,1,0,0,AZ
12671,1,4,4,0,0,BE
12672,2,4,0,0,4,RO
12673,3,4,4,0,0,AE
12674,3,4,4,0,0,ES
12675,4,4,0,0,4,PL
12676,4,4,4,0,0,RU
12677,1,4,0,0,2,IE
12678,1,4,0,0,1,IE
12679,3,4,4,0,0,IR
12680,3,4,0,1,1,RO
12681,4,4,4,0,0,RO
12682,1,4,4,0,0,FR
12683,1,4,0,0,4,AE
12684,4,4,3,0,1,RU
12685,3,4,3,0,0,TR
12686,4,4,3,0,0,DE
12687,4,4,4,0,0,GB
12688,3,4,2,0,0,GB
12689,2,4,4,0,0,GB
12690,1,4,3,0,0,GB
12691,4,4,4,0,0,DE
12692,2,4,4,0,0,NL
12693,2,4,4,0,0,RU
12694,3,4,4,0,0,DE
12695,3,4,4,0,0,DE
12696,3,4,4,0,0,DE
12697,1,4,4,0,0,DE
12698,3,4,4,0,0,DE
12699,3,4,4,0,0,DE
12700,3,4,4,0,0,DE
12701,3,4,4,0,0,DE
12702,1,4,4,0,0,DE
12703,2,4,1,0,3,US
12704,1,4,4,0,0,US
12705,4,4,3,0,0,US
12706,2,4,2,0,2,US
12707,1,3,0,0,3,AU
12708,1,3,0,0,0,AU
12709,3,3,2,0,1,AU
12710,3,3,3,0,0,AU
12711,3,3,2,0,0,AU
12712,3,3,3,0,0,SG
12713,3,3,3,0,0,AU
12714,1,3,0,0,3,SG
12715,1,3,0,0,3,IN
12716,3,3,2,0,0,IN
12717,3,3,2,0,1,ID
12718,1,3,0,0,3,BD
12719,3,3,3,0,0,JP
12720,1,3,3,0,0,US
12721,2,3,3,0,0,US
12722,2,3,3,0,0,US
12723,2,3,3,0,0,US
12724,2,3,3,0,0,US
12725,2,3,3,0,0,US
12726,3,3,1,0,0,US
12727,3,3,2,1,0,US
12728,3,3,3,0,0,US
12729,1,3,0,0,3,US
12730,3,3,3,0,0,US
12731,1,3,3,0,0,BR
12732,1,3,3,0,0,US
12733,2,3,0,0,3,US
12734,2,3,3,0,0,US
12735,1,3,3,0,0,US
12736,2,3,3,0,0,US
12737,2,3,3,0,0,US
12738,2,3,3,0,0,US
12739,3,3,1,0,0,SG
12740,2,3,3,0,0,CN
12741,3,3,2,0,0,CN
12742,2,3,3,0,0,CN
12743,2,3,3,0,0,CN
12744,1,3,3,0,0,US
12745,2,3,3,0,0,US
12746,2,3,2,0,0,US
12747,1,3,0,0,0,US
12748,1,3,3,0,0,US
12749,3,3,2,0,0,US
12750,3,3,3,0,0,US
12751,2,3,2,0,0,US
12752,1,3,3,0,0,US
12753,1,3,3,0,0,US
12754,1,3,2,0,0,US
12755,3,3,3,0,0,US
12756,1,3,3,0,0,US
12757,2,3,2,0,0,US
12758,1,3,3,0,0,US
12759,2,3,3,0,0,US
12760,3,3,3,0,0,US
12761,2,3,3,0,0,US
12762,2,3,1,0,0,US
12763,3,3,3,0,0,US
12764,3,3,3,0,0,US
12765,1,3,3,0,0,US
12766,1,3,2,0,0,US
12767,2,3,1,0,0,US
12768,2,3,3,0,0,US
12769,2,3,1,0,0,US
12770,3,3,2,0,0,US
12771,3,3,2,0,0,US
12772,1,3,3,0,0,US
12773,2,3,1,0,0,US
12774,3,3,0,0,1,US
12775,3,3,2,0,0,US
12776,3,3,2,0,0,US
12777,3,3,2,0,0,US
12778,3,3,2,0,0,US
12779,3,3,0,0,1,US
12780,3,3,0,0,0,US
12781,2,3,1,0,0,US
12782,2,3,2,0,0,US
12783,3,3,2,0,0,US
12784,2,3,1,0,0,US
12785,2,3,1,0,0,US
12786,3,3,2,0,0,US
12787,3,3,2,0,0,US
12788,2,3,1,0,0,US
12789,3,3,2,0,0,US
12790,2,3,1,0,0,US
12791,3,3,2,0,0,US
12792,3,3,2,0,0,US
12793,3,3,0,0,1,US
12794,3,3,2,0,0,US
12795,2,3,0,0,1,US
12796,2,3,1,0,0,US
12797,2,3,2,0,0,US
12798,1,3,3,0,0,US
12799,2,3,3,0,0,US
12800,2,3,3,0,0,US
12801,2,3,3,0,0,US
12802,1,3,3,0,0,US
12803,1,3,3,0,0,US
12804,2,3,2,0,0,US
12805,2,3,3,0,0,US
12806,3,3,3,0,0,US
12807,2,3,3,0,0,US
12808,2,3,1,0,0,US
12809,2,3,3,0,0,US
12810,1,3,3,0,0,US
12811,1,3,3,0,0,US
12812,2,3,3,0,0,US
12813,2,3,3,0,0,US
12814,2,3,2,0,0,US
12815,2,3,2,0,0,US
12816,2,3,3,0,0,US
12817,1,3,3,0,0,US
12818,2,3,1,0,0,US
12819,2,3,2,0,0,US
12820,2,3,2,0,0,US
12821,1,3,3,0,0,US
12822,3,3,2,0,0,US
12823,3,3,3,0,0,US
12824,1,3,3,0,0,US
12825,2,3,3,0,0,US
12826,2,3,2,0,0,US
12827,2,3,2,0,0,US
12828,1,3,3,0,0,US
12829,2,3,2,0,0,US
12830,2,3,2,0,0,US
12831,3,3,3,0,0,US
12832,1,3,3,0,0,US
12833,2,3,3,0,0,US
12834,1,3,3,0,0,US
12835,2,3,1,0,0,US
12836,3,3,3,0,0,US
12837,3,3,3,0,0,US
12838,2,3,3,0,0,US
12839,1,3,3,0,0,US
12840,1,3,3,0,0,US
12841,2,3,2,0,0,US
12842,2,3,3,0,0,US
12843,2,3,3,0,0,US
12844,1,3,3,0,0,US
12845,1,3,0,0,0,US
12846,2,3,0,0,0,US
12847,2,3,2,0,0,US
12848,1,3,2,0,0,US
12849,3,3,3,0,0,US
12850,1,3,3,0,0,US
12851,3,3,3,0,0,US
12852,2,3,2,0,0,US
12853,1,3,2,1,0,US
12854,1,3,2,0,0,US
12855,2,3,2,1,0,US
12856,3,3,0,0,3,US
12857,2,3,2,0,0,US
12858,1,3,3,0,0,US
12859,3,3,3,0,0,US
12860,3,3,1,0,2,US
12861,3,3,3,0,0,US
12862,3,3,2,0,0,US
12863,3,3,2,0,0,US
12864,1,3,2,0,0,US
12865,3,3,2,0,0,GB
12866,1,3,3,0,0,GB
12867,1,3,3,0,0,GB
12868,3,3,3,0,0,GB
12869,3,3,2,0,0,US
12870,3,3,0,0,3,US
12871,3,3,1,0,2,US
12872,1,3,2,0,1,US
12873,1,3,2,0,0,US
12874,3,3,2,0,1,RU
12875,2,3,2,0,0,RU
12876,3,3,2,0,1,RU
12877,3,3,1,0,1,RU
12878,3,3,2,0,0,RU
12879,1,3,0,0,0,RU
12880,3,3,2,0,0,NL
12881,1,3,0,0,0,IQ
12882,1,3,3,0,0,FR
12883,3,3,3,0,0,TH
12884,2,3,1,0,0,IN
12885,3,3,2,0,0,JP
12886,1,3,0,0,2,CN
12887,1,3,0,0,2,CN
12888,1,3,1,0,1,CN
12889,1,3,0,0,3,CN
12890,3,3,3,0,0,JP
12891,3,3,3,0,0,JP
12892,3,3,3,0,0,JP
12893,1,3,0,0,0,JP
12894,3,3,2,0,0,JP
12895,1,3,3,0,0,JP
12896,3,3,3,0,0,TH
12897,1,3,3,0,0,IN
12898,1,3,0,0,3,ID
12899,3,3,2,0,0,CN
12900,3,3,3,0,0,CN
12901,3,3,3,0,0,CN
12902,3,3,2,0,0,CN
12903,3,3,0,0,3,TH
12904,2,3,2,0,0,CN
12905,3,3,3,0,0,CN
12906,1,3,3,0,0,CN
12907,3,3,2,0,1,JP
12908,2,3,2,0,0,JP
12909,1,3,3,0,0,TW
12910,3,3,2,0,0,SG
12911,3,3,1,0,0,ID
12912,3,3,3,0,0,ID
12913,3,3,3,0,0,CN
12914,2,3,1,0,0,CN
12915,3,3,1,0,0,CN
12916,1,3,3,0,0,CN
12917,2,3,3,0,0,ID
12918,1,3,0,0,3,TH
12919,1,3,3,0,0,SG
12920,1,3,1,0,1,CN
12921,1,3,0,0,0,PH
12922,3,3,0,0,0,PH
12923,1,3,3,0,0,CN
12924,2,3,2,0,1,CN
12925,2,3,0,0,0,CN
12926,3,3,3,0,0,CN
12927,2,3,1,0,0,CN
12928,2,3,1,0,0,JP
12929,3,3,3,0,0,NZ
12930,2,3,1,0,0,CN
12931,2,3,2,0,0,IN
12932,3,3,0,0,0,CN
12933,1,3,1,0,1,CN
12934,3,3,3,0,0,US
12935,3,3,3,0,0,AU
12936,1,3,3,0,0,US
12937,3,3,0,0,0,US
12938,3,3,2,0,0,US
12939,3,3,3,0,0,JP
12940,3,3,3,0,0,JP
12941,3,3,3,0,0,AU
12942,1,3,0,0,0,US
12943,2,3,2,0,0,GB
12944,3,3,3,0,0,JP
12945,3,3,3,0,0,JP
12946,1,3,3,0,0,JP
12947,1,3,0,2,0,JP
12948,2,3,3,0,0,CA
12949,2,3,3,0,0,US
12950,2,3,3,0,0,GB
12951,1,3,3,0,0,IE
12952,3,3,1,0,1,AU
12953,3,3,3,0,0,DE
12954,3,3,2,0,0,AU
12955,3,3,2,0,0,CN
12956,2,3,3,0,0,CN
12957,3,3,2,0,0,CN
12958,2,3,3,0,0,CN
12959,1,3,3,0,0,CN
12960,3,3,3,0,0,CN
12961,1,3,3,0,0,CN
12962,1,3,3,0,0,CN
12963,2,3,3,0,0,CN
12964,1,3,3,0,0,CN
12965,3,3,3,0,0,CN
12966,1,3,3,0,0,CN
12967,2,3,3,0,0,CN
12968,2,3,3,0,0,CN
12969,1,3,3,0,0,CN
12970,2,3,3,0,0,CN
12971,2,3,3,0,0,CN
12972,2,3,2,0,0,CN
12973,1,3,3,0,0,CN
12974,1,3,3,0,0,CN
12975,3,3,3,0,0,CN
12976,3,3,1,2,0,US
12977,2,3,3,0,0,CN
12978,3,3,3,0,0,CN
12979,2,3,3,0,0,US
12980,1,3,3,0,0,US
12981,1,3,3,0,0,US
12982,2,3,3,0,0,US
12983,2,3,3,0,0,US
12984,2,3,3,0,0,US
12985,1,3,3,0,0,US
12986,2,3,2,0,0,US
12987,1,3,3,0,0,US
12988,2,3,3,0,0,US
12989,3,3,2,0,0,US
12990,2,3,2,0,0,US
12991,3,3,3,0,0,US
12992,2,3,3,0,0,US
12993,2,3,2,0,0,US
12994,1,3,3,0,0,US
12995,2,3,3,0,0,US
12996,1,3,3,0,0,US
12997,3,3,3,0,0,US
12998,2,3,3,0,0,US
12999,2,3,2,0,0,US
13000,2,3,2,0,0,US
13001,1,3,2,0,0,US
13002,1,3,3,0,0,US
13003,1,3,0,0,0,NL
13004,1,3,0,0,0,NL
13005,1,3,0,0,0,NL
13006,1,3,3,0,0,NL
13007,1,3,0,0,0,NL
13008,2,3,1,0,2,NL
13009,1,3,0,0,0,NL
13010,1,3,0,0,0,NL
13011,1,3,0,0,0,NL
13012,1,3,0,0,0,NL
13013,2,3,0,0,0,NL
13014,1,3,0,0,0,NL
13015,1,3,0,0,0,NL
13016,1,3,0,0,0,NL
13017,1,3,0,0,0,NL
13018,1,3,0,0,0,NL
13019,2,3,2,0,0,NL
13020,3,3,2,0,0,NL
13021,2,3,1,0,2,NL
13022,1,3,0,0,0,IS
13023,1,3,0,0,0,IS
13024,2,3,3,0,0,IS
13025,2,3,0,0,1,IS
13026,1,3,0,0,0,IS
13027,1,3,0,0,0,IS
13028,1,3,0,0,0,IS
13029,1,3,0,0,0,IS
13030,3,3,3,0,0,IS
13031,1,3,1,1,0,IS
13032,1,3,2,0,0,IS
13033,1,3,0,0,0,IS
13034,1,3,0,0,0,IS
13035,2,3,2,0,0,IS
13036,3,3,1,0,0,IS
13037,1,3,0,0,0,IS
13038,1,3,0,0,0,IS
13039,1,3,0,0,0,IS
13040,1,3,0,0,0,IS
13041,1,3,0,0,0,IS
13042,2,3,2,0,0,US
13043,1,3,3,0,0,US
13044,2,3,2,0,0,US
13045,1,3,3,0,0,US
13046,3,3,3,0,0,US
13047,1,3,3,0,0,US
13048,3,3,3,0,0,US
13049,2,3,3,0,0,US
13050,1,3,3,0,0,US
13051,1,3,3,0,0,US
13052,2,3,2,0,0,US
13053,2,3,2,0,0,US
13054,2,3,2,0,1,US
13055,3,3,3,0,0,US
13056,1,3,3,0,0,US
13057,2,3,3,0,0,US
13058,2,3,3,0,0,US
13059,2,3,2,0,0,US
13060,2,3,1,0,0,US
13061,3,3,3,0,0,US
13062,2,3,3,0,0,US
13063,2,3,2,0,0,US
13064,2,3,3,0,0,US
13065,2,3,3,0,0,US
13066,1,3,2,0,0,US
13067,1,3,3,0,0,US
13068,1,3,3,0,0,US
13069,1,3,3,0,0,US
13070,1,3,3,0,0,US
13071,2,3,2,0,0,US
13072,2,3,3,0,0,US
13073,1,3,3,0,0,US
13074,2,3,3,0,0,US
13075,2,3,2,0,0,US
13076,1,3,3,0,0,US
13077,3,3,2,0,0,US
13078,2,3,3,0,0,US
13079,3,3,0,2,1,US
13080,2,3,3,0,0,GB
13081,3,3,3,0,0,GB
13082,1,3,3,0,0,CA
13083,3,3,1,0,1,CA
13084,3,3,2,0,0,US
13085,3,3,2,0,1,US
13086,2,3,3,0,0,US
13087,1,3,3,0,0,US
13088,1,3,3,0,0,US
13089,1,3,3,0,0,FJ
13090,1,3,3,0,0,FJ
13091,1,3,3,0,0,US
13092,2,3,3,0,0,US
13093,3,3,2,0,0,FR
13094,3,3,1,0,0,MK
13095,1,3,3,0,0,ZA
13096,2,3,2,0,0,US
13097,3,3,1,0,1,AU
13098,3,3,3,0,0,AU
13099,3,3,2,0,0,AU
13100,1,3,3,0,0,GB
13101,2,3,0,0,2,GB
13102,3,3,3,0,0,JP
13103,3,3,3,0,0,IT
13104,3,3,3,0,0,US
13105,3,3,3,0,0,US
13106,3,3,0,0,2,US
13107,3,3,3,0,0,US
13108,3,3,3,0,0,US
13109,2,3,1,0,0,US
13110,1,3,3,0,0,DE
13111,3,3,3,0,0,JP
13112,3,3,3,0,0,JP
13113,1,3,3,0,0,US
13114,1,3,3,0,0,US
13115,2,3,2,0,0,US
13116,3,3,2,0,0,US
13117,1,3,0,0,3,US
13118,1,3,3,0,0,US
13119,1,3,3,0,0,US
13120,2,3,3,0,0,US
13121,3,3,0,3,0,US
13122,3,3,2,0,0,US
13123,1,3,3,0,0,DE
13124,3,3,2,0,0,US
13125,3,3,2,0,0,US
13126,1,3,3,0,0,US
13127,3,3,2,0,0,US
13128,3,3,3,0,0,US
13129,1,3,3,0,0,US
13130,3,3,3,0,0,US
13131,3,3,1,0,1,KR
13132,1,3,3,0,0,TW
13133,1,3,3,0,0,TW
13134,2,3,2,0,0,JP
13135,2,3,1,0,0,IN
13136,1,3,3,0,0,US
13137,3,3,3,0,0,US
13138,3,3,3,0,0,JP
13139,2,3,0,0,0,JP
13140,3,3,1,0,0,JP
13141,3,3,0,0,0,JP
13142,1,3,3,0,0,TW
13143,3,3,3,0,0,SE
13144,3,3,3,0,0,FR
13145,3,3,2,0,0,HK
13146,3,3,1,0,0,HK
13147,3,3,0,0,0,US
13148,3,3,3,0,0,CA
13149,1,3,3,0,0,US
13150,3,3,2,0,0,ID
13151,3,3,1,2,0,US
13152,3,3,2,0,0,AU
13153,1,3,3,0,0,AU
13154,1,3,3,0,0,CO
13155,3,3,3,0,0,US
13156,1,3,3,0,0,US
13157,2,3,0,2,0,US
13158,3,3,1,0,0,US
13159,3,3,1,0,0,US
13160,3,3,3,0,0,US
13161,2,3,2,0,0,US
13162,3,3,3,0,0,US
13163,3,3,2,0,1,US
13164,1,3,3,0,0,AR
13165,2,3,3,0,0,US
13166,2,3,3,0,0,US
13167,3,3,3,0,0,CA
13168,3,3,2,0,0,US
13169,3,3,3,0,0,US
13170,2,3,3,0,0,US
13171,3,3,0,0,2,US
13172,2,3,3,0,0,CA
13173,3,3,1,0,0,US
13174,1,3,3,0,0,US
13175,2,3,2,0,0,US
13176,3,3,2,0,0,US
13177,3,3,3,0,0,CA
13178,2,3,3,0,0,MY
13179,2,3,0,0,0,MY
13180,3,3,2,0,0,CH
13181,2,3,3,0,0,GB
13182,3,3,0,0,3,FR
13183,3,3,3,0,0,DE
13184,3,3,0,1,1,BR
13185,1,3,0,0,0,BR
13186,2,3,3,0,0,BR
13187,1,3,0,0,0,BR
13188,2,3,1,0,0,BR
13189,1,3,0,0,0,BR
13190,3,3,2,0,0,DE
13191,2,3,3,0,0,DE
13192,3,3,3,0,0,DE
13193,3,3,3,0,0,FR
13194,2,3,3,0,0,FR
13195,3,3,2,0,0,GB
13196,1,3,0,3,0,PE
13197,2,3,2,0,0,PE
13198,3,3,3,0,0,PE
13199,2,3,2,0,0,PE
13200,3,3,3,0,0,TH
13201,2,3,0,0,0,ID
13202,1,3,0,0,3,ID
13203,1,3,3,0,0,AR
13204,1,3,0,0,3,EC
13205,2,3,3,0,0,DO
13206,2,3,2,1,0,CN
13207,2,3,3,0,0,MY
13208,2,3,1,0,1,CN
13209,1,3,0,3,0,CN
13210,3,3,1,0,1,IN
13211,3,3,3,0,0,TH
13212,3,3,3,0,0,TH
13213,3,3,3,0,0,TH
13214,3,3,3,0,0,CA
13215,2,3,2,0,0,US
13216,2,3,2,0,0,DE
13217,1,3,0,0,0,NL
13218,1,3,0,0,0,NL
13219,1,3,0,0,0,NL
13220,3,3,2,0,0,NL
13221,3,3,1,0,1,NL
13222,1,3,0,0,0,NL
13223,1,3,0,0,0,NL
13224,2,3,0,0,0,NL
13225,1,3,0,0,0,NL
13226,3,3,3,0,0,NL
13227,1,3,0,0,0,NL
13228,3,3,1,0,2,AL
13229,2,3,0,0,0,IQ
13230,2,3,3,0,0,CL
13231,2,3,0,0,2,VE
13232,2,3,3,0,0,BR
13233,1,3,3,0,0,EC
13234,2,3,0,0,1,CL
13235,2,3,2,0,0,VE
13236,2,3,3,0,0,MX
13237,2,3,3,0,0,MX
13238,2,3,3,0,0,BR
13239,3,3,0,0,1,BR
13240,3,3,3,0,0,BR
13241,2,3,3,0,0,PL
13242,3,3,2,0,0,BR
13243,3,3,2,0,0,BR
13244,3,3,0,0,3,CO
13245,2,3,3,0,0,AR
13246,2,3,3,0,0,GT
13247,2,3,3,0,0,GT
13248,2,3,3,0,0,GT
13249,3,3,3,0,0,AR
13250,2,3,3,0,0,PE
13251,1,3,3,0,0,PE
13252,2,3,2,0,1,PE
13253,3,3,3,0,0,PE
13254,3,3,3,0,0,PE
13255,2,3,3,0,0,PE
13256,3,3,2,0,0,PE
13257,3,3,3,0,0,PE
13258,2,3,3,0,0,PE
13259,2,3,3,0,0,PE
13260,2,3,3,0,0,PE
13261,2,3,3,0,0,PE
13262,2,3,2,0,0,PE
13263,2,3,3,0,0,PE
13264,1,3,3,0,0,PE
13265,3,3,1,0,0,BR
13266,1,3,3,0,0,BR
13267,3,3,3,0,0,US
13268,1,3,3,0,0,RU
13269,1,3,3,0,0,NL
13270,1,3,3,0,0,DE
13271,3,3,0,0,0,US
13272,2,3,3,0,0,DK
13273,1,3,3,0,0,RU
13274,3,3,2,0,0,TR
13275,1,3,3,0,0,RU
13276,1,3,3,0,0,RU
13277,3,3,1,0,1,FR
13278,2,3,3,0,0,DE
13279,1,3,3,0,0,KZ
13280,2,3,3,0,0,DE
13281,2,3,3,0,0,DE
13282,1,3,3,0,0,ZA
13283,2,3,3,0,0,US
13284,2,3,3,0,0,US
13285,1,3,3,0,0,US
13286,3,3,3,0,0,US
13287,1,3,1,1,0,US
13288,2,3,1,0,0,US
13289,3,3,3,0,0,US
13290,1,3,1,0,0,US
13291,3,3,1,0,2,US
13292,3,3,1,0,1,US
13293,2,3,3,0,0,US
13294,3,3,3,0,0,US
13295,3,3,2,0,0,US
13296,1,3,3,0,0,US
13297,3,3,3,0,0,US
13298,3,3,3,0,0,US
13299,2,3,1,0,0,US
13300,2,3,1,0,0,US
13301,3,3,0,0,0,US
13302,3,3,0,0,3,US
13303,1,3,3,0,0,US
13304,2,3,2,0,0,US
13305,2,3,1,0,2,US
13306,2,3,3,0,0,US
13307,3,3,3,0,0,US
13308,3,3,2,0,1,US
13309,3,3,2,0,0,US
13310,3,3,2,0,0,US
13311,3,3,2,0,0,US
13312,2,3,1,0,0,US
13313,3,3,0,0,0,US
13314,3,3,3,0,0,US
13315,1,3,2,0,1,US
13316,2,3,3,0,0,US
13317,3,3,2,0,0,CA
13318,3,3,3,0,0,DE
13319,1,3,3,0,0,DE
13320,1,3,3,0,0,US
13321,1,3,3,0,0,BR
13322,3,3,1,0,2,CO
13323,2,3,3,0,0,MX
13324,1,3,0,0,0,MX
13325,3,3,3,0,0,BR
13326,3,3,1,0,0,VE
13327,1,3,3,0,0,BR
13328,1,3,2,0,0,BR
13329,2,3,2,1,0,BR
13330,3,3,3,0,0,PH
13331,1,3,0,0,3,JP
13332,2,3,2,0,0,ID
13333,1,3,3,0,0,ID
13334,2,3,3,0,0,JP
13335,3,3,3,0,0,JP
13336,2,3,3,0,0,JP
13337,3,3,3,0,0,JP
13338,2,3,2,0,0,JP
13339,3,3,3,0,0,JP
13340,3,3,3,0,0,JP
13341,3,3,1,0,0,WS
13342,2,3,3,0,0,AU
13343,2,3,3,0,0,AU
13344,3,3,3,0,0,AU
13345,3,3,1,0,0,AU
13346,3,3,3,0,0,AU
13347,2,3,3,0,0,JP
13348,3,3,3,0,0,HK
13349,3,3,3,0,0,HK
13350,3,3,1,0,0,PK
13351,1,3,0,0,0,PH
13352,3,3,2,0,0,IN
13353,3,3,3,0,0,AU
13354,3,3,3,0,0,ID
13355,1,3,3,0,0,ID
13356,2,3,3,0,0,HK
13357,1,3,3,0,0,JP
13358,3,3,1,0,2,PH
13359,2,3,3,0,0,SG
13360,1,3,3,0,0,ID
13361,3,3,2,0,0,JP
13362,3,3,3,0,0,AU
13363,1,3,3,0,0,PH
13364,2,3,3,0,0,TH
13365,1,3,2,0,0,JP
13366,2,3,2,0,0,JP
13367,3,3,3,0,0,JP
13368,3,3,3,0,0,JP
13369,3,3,3,0,0,JP
13370,3,3,1,0,0,JP
13371,3,3,3,0,0,AU
13372,2,3,3,0,0,AU
13373,2,3,3,0,0,ID
13374,3,3,0,0,3,AU
13375,3,3,1,0,2,MM
13376,3,3,3,0,0,ID
13377,2,3,3,0,0,US
13378,1,3,3,0,0,US
13379,3,3,2,0,1,US
13380,3,3,2,0,0,US
13381,2,3,3,0,0,US
13382,2,3,3,0,0,US
13383,2,3,2,0,0,US
13384,2,3,3,0,0,US
13385,3,3,3,0,0,US
13386,2,3,3,0,0,US
13387,2,3,3,0,0,FR
13388,1,3,3,0,0,GB
13389,2,3,3,0,0,US
13390,1,3,3,0,0,US
13391,2,3,1,0,0,CA
13392,3,3,3,0,0,US
13393,3,3,2,0,0,CA
13394,3,3,3,0,0,US
13395,3,3,1,0,2,US
13396,1,3,3,0,0,US
13397,2,3,3,0,0,US
13398,3,3,1,0,0,US
13399,3,3,3,0,0,US
13400,3,3,3,0,0,US
13401,3,3,2,0,0,US
13402,2,3,3,0,0,US
13403,2,3,2,0,0,US
13404,3,3,1,2,0,US
13405,3,3,3,0,0,US
13406,3,3,3,0,0,US
13407,2,3,3,0,0,US
13408,3,3,3,0,0,US
13409,3,3,2,0,0,US
13410,1,3,3,0,0,US
13411,1,3,3,0,0,US
13412,1,3,3,0,0,US
13413,1,3,3,0,0,US
13414,3,3,2,0,0,US
13415,1,3,3,0,0,US
13416,1,3,0,0,0,US
13417,2,3,2,0,1,US
13418,3,3,0,0,3,US
13419,3,3,3,0,0,US
13420,3,3,0,0,0,US
13421,1,3,3,0,0,US
13422,1,3,3,0,0,US
13423,2,3,3,0,0,US
13424,3,3,3,0,0,JP
13425,3,3,3,0,0,JP
13426,3,3,3,0,0,JP
13427,2,3,3,0,0,JP
13428,3,3,3,0,0,JP
13429,3,3,3,0,0,JP
13430,3,3,3,0,0,JP
13431,2,3,2,0,0,JP
13432,1,3,2,0,0,JP
